node,t,dlmp_signal,spot_eur_mwh,adder_signal
8,43,47.71255262012693,46.38,1.3325526201269255
8,44,37.61255262040244,36.28,1.3325526204024385
8,45,37.61255275546613,36.28,1.332552755466132
8,46,37.61255261984155,36.28,1.3325526198415503
8,47,37.612552626489304,36.28,1.3325526264893028
8,48,36.9125526194933,35.58,1.332552619493299
8,49,36.90526979152754,35.58,1.325269791527539
8,50,36.91255262621965,35.58,1.3325526262196519
8,51,36.913943192114615,35.58,1.3339431921146172
8,52,36.55255262025269,35.22,1.3325526202526916
8,53,36.55255261448261,35.22,1.3325526144826085
8,54,36.55255261409827,35.22,1.3325526140982689
8,55,36.55255266585781,35.22,1.3325526658578113
8,56,36.40739536773004,34.92,1.4873953677300378
8,57,36.40775216635908,34.92,1.4877521663590798
8,58,38.03812488434704,34.92,3.11812488434704
8,59,50.32373373357689,34.92,15.403733733576885
8,60,93.18245763906195,34.76,58.42245763906195
8,61,64.6113465878777,34.76,29.851346587877707
8,62,50.96350604253851,34.76,16.203506042538514
8,63,106.16934961900637,34.76,71.40934961900638
8,64,47.721594897290835,40.47,7.251594897290836
8,65,46.91477978489917,40.47,6.444779784899168
8,66,61.546761705605846,40.47,21.076761705605847
8,67,46.30022452904718,40.47,5.830224529047179
8,68,58.17371338736421,48.01,10.163713387364211
8,69,54.09760281040137,48.01,6.087602810401371
8,70,54.42189513682256,48.01,6.411895136822565
8,71,83.5918712879091,48.01,35.5818712879091
8,72,56.09488978489996,51.61,4.484889784899963
8,73,65.70456682682162,51.61,14.09456682682162
8,74,74.47659370374569,51.61,22.866593703745693
8,75,56.943650599506434,51.61,5.333650599506434
8,76,50.174612584639306,47.16,3.014612584639309
8,77,52.382880052740916,47.16,5.222880052740919
8,78,57.48906963325981,47.16,10.329069633259813
8,79,53.926295181252065,47.16,6.766295181252069
8,80,38.462552613809315,37.13,1.3325526138093124
8,81,38.4625526179532,37.13,1.3325526179531977
8,82,38.46255260981784,37.13,1.3325526098178386
8,83,38.4625525980358,37.13,1.3325525980357966
8,84,39.027814365022074,34.69,4.337814365022076
8,85,40.37912150610416,34.69,5.689121506104165
8,86,36.02247692931299,34.69,1.332476929312989
8,87,36.0224886949768,34.69,1.332488694976803
8,88,33.132502490451415,31.8,1.3325024904514144
8,89,33.13251705863974,31.8,1.3325170586397412
8,90,33.13253190099534,31.8,1.3325319009953382
8,91,33.1325468023969,31.8,1.3325468023969016
8,92,52.84959234178534,26.21,26.639592341785338
8,93,53.49205175819021,26.21,27.282051758190207
8,94,87.85548298533658,26.21,61.64548298533658
8,95,59.28889664967829,26.21,33.07889664967829
10,0,49.35656547008871,31.0,18.35656547008871
10,1,40.791480221581494,31.0,9.791480221581494
10,2,40.39551614821763,31.0,9.39551614821763
10,3,40.7958526712878,31.0,9.795852671287797
10,4,32.39531576543068,30.94,1.4553157654306794
10,5,42.78140229789623,30.94,11.841402297896227
10,6,37.73986852315224,30.94,6.799868523152238
10,7,39.19738921284529,30.94,8.257389212845286
10,8,32.61814160130746,31.32,1.2981416013074565
10,9,32.61814160841018,31.32,1.2981416084101767
10,10,32.61814160863639,31.32,1.2981416086363922
10,11,32.61814160894255,31.32,1.2981416089425508
10,12,39.633164475462095,29.03,10.603164475462094
10,13,37.48220526195618,29.03,8.45220526195618
10,14,30.482636173379497,29.03,1.4526361733794957
10,15,36.325140719951655,29.03,7.295140719951654
10,16,34.01570552551654,28.2,5.815705525516538
10,17,35.3985297038525,28.2,7.198529703852504
10,18,36.23080506287515,28.2,8.03080506287515
10,19,35.24606555577208,28.2,7.046065555772078
10,20,45.06286145075653,43.75,1.3128614507565288
10,21,45.06286156021554,43.75,1.3128615602155378
10,22,45.06286160241299,43.75,1.3128616024129869
10,23,45.06286162779197,43.75,1.3128616277919676
10,24,53.10286165353132,51.79,1.3128616535313213
10,25,53.102861678237566,51.79,1.3128616782375673
10,26,53.10286169771511,51.79,1.312861697715114
10,27,53.10286171400955,51.79,1.31286171400955
10,28,53.712861718780665,52.4,1.3128617187806668
10,29,53.712861721603076,52.4,1.3128617216030776
10,30,53.71286172579992,52.4,1.3128617257999196
10,31,53.71286172997841,52.4,1.3128617299784082
10,32,50.732861734142915,49.42,1.3128617341429134
10,33,50.73286173788768,49.42,1.3128617378876797
10,34,50.73286174115347,49.42,1.312861741153469
10,35,50.73286174486447,49.42,1.3128617448644704
10,36,50.69286174807257,49.38,1.3128617480725708
10,37,50.69286175070287,49.38,1.312861750702865
10,38,50.69286175208923,49.38,1.3128617520892263
10,39,50.6928617536188,49.38,1.3128617536187974
10,40,47.69286175512306,46.38,1.312861755123059
10,41,47.69286175627548,46.38,1.312861756275474
10,42,47.69286175721006,46.38,1.312861757210058
10,43,47.69426136304036,46.38,1.3142613630403588
10,44,37.59425939448704,36.28,1.3142593944870384
10,45,37.59425354386359,36.28,1.314253543863586
10,46,37.594255004244204,36.28,1.3142550042442025
10,47,37.59286177034209,36.28,1.3128617703420886
10,48,36.892861760322766,35.58,1.3128617603227681
10,49,36.892861760630126,35.58,1.3128617606301276
10,50,36.892861760770806,35.58,1.312861760770808
10,51,36.89286176136234,35.58,1.312861761362342
10,52,36.532861761914695,35.22,1.3128617619146965
10,53,36.532861762170754,35.22,1.3128617621707548
10,54,36.53286176192109,35.22,1.3128617619210914
10,55,36.53286176194481,35.22,1.3128617619448093
10,56,36.23286176256404,34.92,1.3128617625640402
10,57,36.232861762282404,34.92,1.3128617622824024
10,58,37.798480940465254,34.92,2.878480940465252
10,59,50.316252495987726,34.92,15.396252495987724
10,60,93.22997233476336,34.76,58.46997233476336
10,61,64.6249275904685,34.76,29.864927590468504
10,62,50.96166215994256,34.76,16.201662159942565
10,63,106.21085141052905,34.76,71.45085141052905
10,64,47.70674934383896,40.47,7.236749343838959
10,65,46.9001855715728,40.47,6.4301855715728
10,66,61.543440272374454,40.47,21.073440272374455
10,67,46.28659469463407,40.47,5.81659469463407
10,68,58.165008186615694,48.01,10.155008186615696
10,69,54.08391374001293,48.01,6.073913740012934
10,70,54.411458747376585,48.01,6.401458747376587
10,71,83.60197224140539,48.01,35.591972241405394
10,72,56.08076776452553,51.61,4.470767764525533
10,73,65.70051277978355,51.61,14.090512779783552
10,74,74.48736354862879,51.61,22.877363548628793
10,75,56.93250421470568,51.61,5.322504214705681
10,76,50.15835703376807,47.16,2.998357033768073
10,77,52.37077454759808,47.16,5.210774547598085
10,78,60.463086752494405,47.16,13.303086752494409
10,79,53.91659649742641,47.16,6.756596497426415
10,80,38.44286175817103,37.13,1.3128617581710245
10,81,38.44286175431651,37.13,1.3128617543165078
10,82,38.442861750161704,37.13,1.3128617501617015
10,83,38.44286174176521,37.13,1.3128617417652109
10,84,39.29440297404538,34.69,4.604402974045385
10,85,40.37020180280584,34.69,5.68020180280584
10,86,36.002827896120124,34.69,1.312827896120126
10,87,36.00282789113624,34.69,1.3128278911362443
10,88,33.112844828056346,31.8,1.3128448280563454
10,89,33.11286247914257,31.8,1.31286247914257
10,90,33.11286247770399,31.8,1.312862477703991
10,91,33.112880273029,31.8,1.3128802730289983
10,92,52.8753864008612,26.21,26.665386400861202
10,93,53.49829874242197,26.21,27.288298742421972
10,94,87.94422932438371,26.21,61.73422932438371
10,95,59.31333778435821,26.21,33.10333778435821
11,0,49.44043126033341,31.0,18.440431260333412
11,1,40.86610338553682,31.0,9.866103385536817
11,2,40.46825869983616,31.0,9.468258699836163
11,3,40.868918863633354,31.0,9.868918863633354
11,4,32.41637316169416,30.94,1.476373161694159
11,5,42.85072347117199,30.94,11.910723471171988
11,6,37.810570572568366,30.94,6.870570572568365
11,7,39.27126303867786,30.94,8.331263038677857
11,8,32.68016154291607,31.32,1.3601615429160674
11,9,32.68016154216656,31.32,1.3601615421665585
11,10,32.680161543812844,31.32,1.3601615438128434
11,11,32.68016154366523,31.32,1.3601615436652281
11,12,39.700589484604414,29.03,10.670589484604413
11,13,37.5574752513687,29.03,8.527475251368699
11,14,30.50343123820747,29.03,1.4734312382074677
11,15,36.39847746881253,29.03,7.368477468812529
11,16,34.068434411752506,28.2,5.8684344117525065
11,17,35.47404994117329,28.2,7.274049941173292
11,18,36.30572583932512,28.2,8.105725839325121
11,19,35.32032294987246,28.2,7.120322949872463
11,20,45.13275086433177,43.75,1.3827508643317685
11,21,45.132750899585176,43.75,1.3827508995851758
11,22,45.13275092007415,43.75,1.3827509200741517
11,23,45.13275093502336,43.75,1.3827509350233598
11,24,53.172750948361625,51.79,1.3827509483616254
11,25,53.172750959306335,51.79,1.3827509593063354
11,26,53.17275096745286,51.79,1.3827509674528642
11,27,53.17275097558185,51.79,1.3827509755818497
11,28,53.78275098301707,52.4,1.3827509830170683
11,29,53.782750990552074,52.4,1.3827509905520756
11,30,53.78275099674785,52.4,1.382750996747852
11,31,53.78275100259424,52.4,1.3827510025942402
11,32,50.80275100947594,49.42,1.382751009475939
11,33,50.80275103091612,49.42,1.3827510309161184
11,34,50.80367884187911,49.42,1.3836788418791102
11,35,50.802751013206816,49.42,1.3827510132068142
11,36,50.76275103423986,49.38,1.3827510342398597
11,37,50.76275102158119,49.38,1.3827510215811856
11,38,50.76275102104242,49.38,1.3827510210424165
11,39,50.76275105913728,49.38,1.3827510591372771
11,40,47.76275101589214,46.38,1.38275101589214
11,41,47.762751251954775,46.38,1.3827512519547724
11,42,47.76275102696888,46.38,1.3827510269688759
11,43,47.76275102102057,46.38,1.3827510210205674
11,44,37.6627510212753,36.28,1.382751021275297
11,45,37.663707348025355,36.28,1.3837073480253537
11,46,37.66275102003949,36.28,1.3827510200394855
11,47,37.662751036544684,36.28,1.3827510365446827
11,48,36.96275101933338,35.58,1.3827510193333836
11,49,36.95605618738643,35.58,1.3760561873864319
11,50,36.962751035854566,35.58,1.382751035854568
11,51,36.96369331607322,35.58,1.38369331607322
11,52,36.73133595136077,35.22,1.5113359513607705
11,53,36.60275101229452,35.22,1.38275101229452
11,54,36.60275101152793,35.22,1.3827510115279296
11,55,36.73253428849962,35.22,1.512534288499623
11,56,36.43281466694755,34.92,1.5128146669475484
11,57,36.433113617393815,34.92,1.5131136173938131
11,58,38.076468243193446,34.92,3.1564682431934443
11,59,50.399117943566935,34.92,15.479117943566933
11,60,93.3710547460425,34.76,58.611054746042505
11,61,64.70185723842228,34.76,29.94185723842228
11,62,51.017525178485286,34.76,16.257525178485288
11,63,106.38192421459749,34.76,71.6219242145975
11,64,47.67547193342558,40.47,7.205471933425578
11,65,46.97448135540511,40.47,6.504481355405112
11,66,61.643705215648296,40.47,21.173705215648297
11,67,46.35698719868752,40.47,5.886987198687521
11,68,58.24067224338909,48.01,10.230672243389094
11,69,54.155155832642144,48.01,6.145155832642146
11,70,54.48142948002077,48.01,6.471429480020774
11,71,83.72414074939483,48.01,35.714140749394836
11,72,56.14950703362711,51.61,4.53950703362711
11,73,65.78273445304943,51.61,14.17273445304943
11,74,74.57573651732744,51.61,22.965736517327443
11,75,57.00072591996241,51.61,5.390725919962414
11,76,50.22801752038925,47.16,3.0680175203892546
11,77,52.46661664860883,47.16,5.306616648608831
11,78,57.77742574014488,47.16,10.617425740144881
11,79,54.058233232569414,47.16,6.898233232569417
11,80,38.51275101704242,37.13,1.3827510170424162
11,81,38.51275103279355,37.13,1.38275103279355
11,82,38.51275101499339,37.13,1.3827510149933886
11,83,38.51275100217058,37.13,1.3827510021705791
11,84,39.0827887118409,34.69,4.3927887118409
11,85,40.43731011646342,34.69,5.747310116463424
11,86,36.072754911480516,34.69,1.382754911480518
11,87,36.07275490770407,34.69,1.3827549077040757
11,88,33.182777970810406,31.8,1.3827779708104053
11,89,33.31850997217071,31.8,1.5185099721707083
11,90,33.18280072790078,31.8,1.3828007279007828
11,91,33.18280071228154,31.8,1.38280071228154
11,92,52.9395848255042,26.21,26.729584825504197
11,93,53.597765470999356,26.21,27.387765470999355
11,94,88.07212472051975,26.21,61.86212472051975
11,95,59.41332777666232,26.21,33.20332777666232
16,0,1322.040425452574,31.0,1291.040425452574
16,1,706.0961675984562,31.0,675.0961675984562
16,2,675.6429230629885,31.0,644.6429230629885
16,3,706.5716243941592,31.0,675.5716243941592
16,4,31.55564027949146,30.94,0.6156402794914584
16,5,862.4707594757765,30.94,831.5307594757764
16,6,475.6736740919104,30.94,444.7336740919104
16,7,588.3545412719525,30.94,557.4145412719524
16,8,81.52545668832843,31.32,50.20545668832843
16,9,81.5254566885222,31.32,50.2054566885222
16,10,81.52545668859506,31.32,50.205456688595056
16,11,81.5254566887601,31.32,50.2054566887601
16,12,766.8520853990666,29.03,737.8220853990666
16,13,602.0041914691282,29.03,572.9741914691282
16,14,29.64512376706663,29.03,0.6151237670666276
16,15,512.3281311650253,29.03,483.2981311650253
16,16,400.35507137056476,28.2,372.15507137056477
16,17,504.2925840980657,28.2,476.0925840980657
16,18,568.865408136543,28.2,540.665408136543
16,19,492.1022150170929,28.2,463.9022150170929
16,20,93.9554566882909,43.75,50.205456688290894
16,21,93.95545668803236,43.75,50.205456688032356
16,22,93.95545668789569,43.75,50.20545668789569
16,23,93.95545668720669,43.75,50.20545668720669
16,24,101.99545668449738,51.79,50.205456684497385
16,25,101.99545668709503,51.79,50.20545668709503
16,26,101.99545668677438,51.79,50.205456686774376
16,27,101.99545668663035,51.79,50.20545668663035
16,28,102.6054566864724,52.4,50.205456686472395
16,29,102.60545668491467,52.4,50.20545668491467
16,30,102.60545668578116,52.4,50.205456685781165
16,31,102.60545668604388,52.4,50.20545668604388
16,32,99.6254566860745,49.42,50.2054566860745
16,33,99.6254566858249,49.42,50.2054566858249
16,34,99.62545668561901,49.42,50.20545668561901
16,35,99.62545668544624,49.42,50.20545668544624
16,36,99.58545668529416,49.38,50.20545668529416
16,37,99.58545668525923,49.38,50.20545668525923
16,38,99.5854566851149,49.38,50.2054566851149
16,39,99.58545668516035,49.38,50.20545668516035
16,40,96.58545668481614,46.38,50.205456684816134
16,41,96.58545668474838,46.38,50.20545668474838
16,42,96.58545668479891,46.38,50.20545668479891
16,43,96.58545668486025,46.38,50.205456684860245
16,44,86.48545668463777,36.28,50.20545668463777
16,45,86.48545668458917,36.28,50.205456684589166
16,46,86.48545668444403,36.28,50.20545668444403
16,47,86.48545668409423,36.28,50.20545668409423
16,48,85.78545668428183,35.58,50.20545668428183
16,49,85.78545668422741,35.58,50.205456684227414
16,50,85.78545668405248,35.58,50.20545668405248
16,51,85.78545668372267,35.58,50.20545668372267
16,52,85.42545668409444,35.22,50.20545668409444
